-68	-92	196	-40	55	139	23
19	-18	190	68	198	-32	-6
-80	35	-46	-83	-18	49	94
-6	9	33	161	172	147	186
189	-15	146	152	-23	59	135
108	50	16	11	33	-94	-9
123	7	15	35	-18	-23	-66
123	66	-68	-25	-36	63	77
-2	-100	-87	-99	-54	192	193
96	28	-66	20	107	-44	154
117	-79	157	-13	-83	15	-44
-96	1	51	145	164	153	-19
-48	16	185	7	139	39	83
-94	-86	48	155	182	32	33
51	-94	80	141	155	-80	-76
92	-51	93	76	121	-6	64
45	80	22	-53	-98	-26	24
55	-3	-83	69	-74	-61	198
-22	0	107	105	166	160	53
117	171	-41	115	152	-83	12
27	-59	199	52	165	177	-35
119	100	-52	95	188	187	-98
183	-64	93	29	153	188	72
54	109	154	74	14	143	33
29	88	95	-32	182	-93	152
74	-91	133	-39	-83	-80	45
28	22	188	165	194	-40	158
30	16	-99	51	32	29	121
-45	26	22	147	-2	-98	130
2	111	-47	-23	191	65	132
-29	-26	159	14	57	107	-30
179	-23	-98	-68	-61	-60	-47
73	104	119	155	74	19	26
57	124	-6	98	68	151	187
98	-31	-6	-100	-66	-100	130
91	16	144	-17	-34	-48	59
183	47	147	-31	116	199	14
140	-78	184	153	88	158	84
-88	-14	-87	81	43	128	123
-74	166	71	112	0	-41	-44
141	199	-32	-7	134	141	169
-79	-48	-14	117	-74	192	174
-19	121	146	-82	-37	13	-80
143	98	-74	94	151	111	126
39	121	183	49	143	105	84
85	-63	-53	181	-15	-94	159
88	89	-40	34	169	-93	-13
83	59	200	-29	-53	-67	-25
52	31	100	102	-48	170	190
166	-42	-75	118	-10	141	74
179	-20	-48	-5	142	27	-76
-51	97	21	-60	24	127	-78
132	19	68	-58	-52	-69	163
183	83	46	38	-45	53	48
190	9	103	150	-74	101	173
-17	-46	-33	156	-21	-99	52
-62	-45	-48	147	109	-9	158
157	39	-85	57	-22	-40	113
185	165	-73	-92	149	94	140
-4	-26	-40	-67	146	141	85
-59	171	-55	47	171	61	91
69	-60	157	-54	10	-57	183
94	20	-86	4	79	8	-100
24	-70	126	134	-3	-71	27
-20	183	141	174	-89	-91	-77
46	-86	86	31	-75	1	63
80	-19	46	122	-10	-22	49
161	153	195	98	-33	46	126
-47	29	115	-35	60	-7	121
112	-75	-72	54	50	24	118
-62	115	82	-75	171	40	71
62	50	76	-23	69	-48	141
-56	16	60	158	-24	120	123
-4	106	140	-93	41	-67	-19
53	21	-72	118	142	176	53
-10	20	44	79	63	98	92
-71	106	186	173	32	171	181
-12	-41	-41	118	-65	36	187
159	186	98	57	-49	55	78
139	68	-1	88	-93	16	90
191	10	37	84	74	90	-64
174	-87	63	76	114	-19	112
137	90	-35	98	181	198	70
136	-31	-80	-23	96	-6	181
-1	-85	-67	-19	70	115	-66
3	119	195	-15	179	-8	-98
156	193	192	-50	-90	193	-82
114	27	31	-96	200	33	-99
70	-48	80	32	188	82	-15
60	106	149	82	110	74	119
8	97	-35	176	-11	91	195
141	99	195	89	-75	161	112
114	140	-3	-100	4	181	-81
153	-84	-68	-48	-65	78	82
-60	-100	197	11	95	-63	-93
133	110	24	-74	-55	8	117
193	116	71	48	7	151	78
48	-65	171	197	-2	196	175
-32	-31	-36	-98	127	19	-47
125	38	31	142	-61	17	-82
141	43	52	-96	-59	113	76
133	126	132	-99	-96	182	34
191	71	157	120	-50	195	93
66	86	104	184	114	124	-87
-21	-100	147	-52	-80	-27	99
50	45	169	42	-85	180	-51
-32	78	-36	166	-83	-22	79
-80	180	190	-32	4	-50	-68
167	142	-93	119	10	199	-39
-51	172	148	177	-65	35	43
-41	92	83	-84	-75	17	-66
56	-20	-92	2	152	66	-90
10	199	-28	91	114	55	-42
197	153	-34	-70	40	-89	-8
-62	53	192	87	120	-44	-64
-10	7	68	37	-30	106	-87
30	107	61	101	54	-68	90
27	84	92	47	-89	-61	54
135	97	-96	43	181	157	14
-100	60	-57	116	-32	146	85
41	150	22	41	59	-12	108
-74	-15	193	-70	137	121	81
66	108	-87	-30	139	-42	-13
-76	-78	-1	-76	188	198	151
128	-83	16	181	-94	178	186
192	-87	38	35	39	155	146
183	152	-88	-37	-91	54	132
10	120	15	52	33	119	102
64	9	-45	172	-27	163	169
-61	137	-36	12	121	144	-3
192	-14	23	156	177	-37	-43
-9	15	-53	36	-31	81	134
-67	190	24	32	173	-90	39
122	-84	56	-27	-6	154	179
-3	33	24	-22	167	-28	28
74	-53	-47	-95	161	-81	99
2	-32	-8	-19	52	-72	-36
-70	-64	180	0	123	5	1
-78	194	60	101	191	-49	-32
132	41	83	76	116	123	-48
-14	121	-90	-69	100	-95	159
169	183	148	-57	-69	9	-45
-78	162	-60	133	44	-80	101
150	103	44	71	-62	-96	154
129	169	70	9	147	81	-44
-76	61	40	169	5	77	-98
74	167	36	-21	-72	24	92
-34	155	-26	-24	28	-45	44
-58	74	25	120	85	-47	159
-80	186	-81	100	59	80	125
-96	-37	161	-38	26	-66	-94
-32	-25	100	155	149	73	39
15	133	68	91	7	134	119
61	53	189	32	143	24	66
47	100	141	-62	118	-18	159
-7	164	185	130	95	123	-44
131	99	-73	-78	130	-14	-64
-95	-78	89	16	96	103	110
-7	23	42	-80	7	29	73
16	133	-28	143	54	161	-77
147	-35	-5	141	67	-87	12
56	158	106	43	-77	-76	35
29	-71	148	168	-49	-78	180
34	-35	197	-58	-87	2	68
111	72	154	146	-68	174	79
70	136	-55	64	-61	0	-98
-80	75	-74	-7	-87	-65	-69
-85	-62	-53	-33	194	-36	1
174	191	-13	26	98	-51	64
-46	200	134	47	-75	26	99
107	-20	-71	-80	94	83	111
-30	62	118	-79	64	131	58
62	-78	-70	-91	-62	162	-89
-18	-71	38	96	-54	-4	30
100	-95	116	185	-83	-17	-70
132	-85	-13	49	109	64	183
-15	8	120	40	181	-25	156
84	138	111	2	144	8	-88
89	198	-10	161	68	28	193
189	-43	-90	174	42	83	-59
6	176	128	90	45	117	147
93	-77	133	179	42	35	104
161	42	171	-2	107	27	93
198	171	10	2	139	-4	99
9	35	193	-75	187	-14	-96
181	190	121	151	176	141	-60
156	-99	-12	68	-28	-81	128
124	68	10	-96	-90	74	-67
-25	200	59	174	123	177	120
-68	67	185	48	-9	-86	121
25	-15	-56	75	75	-45	-11
-30	36	161	159	120	80	30
98	7	-52	14	-70	173	180
147	84	122	-11	97	31	-6
-15	9	-54	-65	114	104	128
81	69	99	88	36	34	100
4	-9	-83	105	172	-48	122
-4	152	84	46	-73	11	-76
165	122	153	-49	141	60	34
-7	154	20	-26	73	-32	107
-1	-37	87	13	-82	-99	135
82	100	5	116	129	-65	120
-17	-78	-77	-7	-1	179	-1
11	-6	114	-61	7	-88	4
66	1	67	149	117	-54	184
16	119	111	65	60	-66	11
-8	32	1	-87	128	132	-82
-27	84	-85	120	-40	17	30
117	-24	-6	174	-93	42	149
122	-20	123	4	-1	-21	-28
120	127	-67	-46	-16	-55	-54
108	-9	31	-34	25	108	66
138	-88	11	25	-20	-74	166
44	157	-66	120	101	13	138
14	21	-77	196	-90	-19	-100
36	184	108	-50	-31	-61	-73
-40	-24	147	-63	-73	-14	64
132	18	19	-60	65	190	57
-36	-9	67	142	-30	133	149
183	15	125	-58	43	121	161
121	-16	89	85	132	193	73
17	121	54	-68	-84	151	128
154	-35	78	-99	130	-22	93
26	181	100	35	10	174	-100
25	-54	-15	185	-19	-23	88
174	-31	63	199	-11	-39	-91
-25	-57	-73	-1	78	67	106
156	106	72	-55	102	92	-78
49	21	43	132	135	-29	20
154	-5	93	126	37	151	158
43	-58	182	85	197	163	-45
89	39	55	166	-24	0	-94
192	-43	-25	-5	115	168	39
106	-82	181	-12	-86	-4	-23
7	38	-47	-26	-27	-32	180
14	3	138	69	-25	103	-52
172	185	-52	-67	-62	155	44
-82	160	134	-3	-56	123	68
-10	-52	110	160	140	-86	112
75	86	-22	19	69	16	-24
194	183	76	175	98	154	29
125	156	-45	142	156	87	96
-34	-41	30	-44	200	73	-3
-1	185	110	-95	95	-47	30
24	-49	30	199	167	-47	132
-46	-35	-94	-98	-33	79	84
-64	178	94	-69	190	-56	27
-31	-78	-27	54	12	81	-54
190	101	105	173	-10	22	125
-51	115	57	91	90	16	69
-44	-23	143	-88	-38	103	41
32	-30	188	-21	124	195	76
-74	195	-26	159	-86	39	-81
145	23	178	44	14	159	-12
10	-7	49	136	29	113	-4
65	-91	35	137	99	54	-14
-17	146	-57	-14	16	181	1
103	-72	-70	-25	-16	-78	168
51	141	192	-78	161	11	170
142	105	20	-32	76	-98	-53
41	-61	-16	-96	-12	-65	-20
14	121	14	-87	159	-37	142
-98	39	16	195	159	104	174
98	114	-87	-56	43	47	-62
-91	75	74	140	181	172	-17
-1	171	-3	-59	179	148	183
-67	110	45	72	2	110	37
-53	-41	18	135	192	153	44
10	186	30	-22	52	61	72
178	-26	-62	-92	85	-61	57
127	-37	157	-40	37	195	-9
99	81	198	40	-16	119	9
171	-52	192	32	28	-78	92
153	70	-94	57	146	199	41
190	175	184	-62	89	199	55
127	119	-90	-50	161	-1	184
-56	26	144	-89	7	-4	98
-37	90	60	193	171	165	77
67	186	58	161	-7	86	-26
109	80	103	-13	96	7	-17
-54	200	89	-49	-65	81	82
131	-90	101	-53	46	135	-2
183	-6	-2	4	-66	199	124
46	124	139	92	71	143	33
44	-70	-53	155	23	155	-86
40	81	18	102	-61	145	185
164	-42	7	-7	31	-59	166
-94	28	3	86	-71	13	-41
-2	-6	178	93	91	-1	102
12	189	-8	60	-10	189	10
13	48	118	56	114	164	-46
28	147	65	23	-55	41	134
172	34	141	191	131	104	114
174	4	148	-86	11	45	85
63	-35	66	-4	186	31	11
129	77	26	123	158	159	3
85	95	168	-60	103	98	-38
-38	152	146	111	74	90	166
146	11	30	68	-87	117	-91
-98	186	71	127	77	-35	125
103	-96	99	124	176	-1	-49
-81	-33	-93	-10	175	44	17
18	140	113	81	118	176	44
67	185	-71	91	163	143	-68
-84	199	116	75	64	-83	-3
41	62	168	95	80	-48	111
53	-32	156	24	132	44	1
-64	-79	1	44	41	-31	-3
-69	0	8	-16	-3	-66	60
141	-16	120	48	5	-98	144
-92	16	5	-83	-51	-88	37
-38	59	70	192	-39	-86	-37
-6	-20	-30	-77	96	165	80
145	-10	95	52	53	178	123
8	195	68	-83	119	-12	-37
-96	136	31	187	-47	-22	-75
-24	-2	105	145	138	160	79
-6	-52	-11	48	-71	190	81
18	109	-38	-43	129	-56	144
-37	32	80	90	-75	77	-16
174	-44	181	90	13	-23	-53
176	148	-35	-77	-47	91	165
-5	-5	130	-55	-88	115	160
69	25	197	29	137	149	29
176	127	68	170	55	-55	50
-52	129	58	-1	-61	87	42
-33	-86	112	162	-70	59	194
1	-30	161	140	156	-85	65
-26	-93	11	65	-40	-7	55
91	68	97	-9	196	-40	-23
36	-64	52	181	-77	-16	-56
85	-53	-80	-71	32	-65	168
-43	169	-46	125	75	143	141
177	10	-28	-19	-73	14	-65
79	-99	-54	100	-91	-96	81
67	-34	58	168	-95	108	-19
-2	-62	200	-100	-5	-57	-89
-63	196	174	169	42	-76	-33
-81	168	1	8	-62	4	140
165	104	111	114	-42	107	-75
24	48	-74	159	-39	96	150
-89	-7	103	194	144	-99	23
57	-70	-36	-45	-14	-77	104
193	40	138	-48	-92	175	100
42	-86	-66	82	127	38	-13
22	156	-44	5	119	-54	42
114	152	35	13	194	79	103
179	126	142	60	86	196	64
97	77	48	138	177	85	79
-11	129	38	-2	21	102	-22
65	-11	-12	-67	13	3	29
152	51	106	155	184	78	58
3	120	-61	-10	-65	-38	-100
29	16	111	18	137	108	100
194	97	-96	-74	32	117	197
59	187	43	165	-15	119	166
-48	-26	166	167	35	9	192
166	196	116	134	-52	190	141
149	-89	35	40	-8	150	138
133	96	193	-71	106	30	-1
130	181	172	-54	24	47	-17
-36	-8	101	41	-87	135	100
197	142	61	71	-38	-81	-72
151	85	54	84	-1	103	115
95	39	27	-66	21	49	63
65	32	97	75	-88	-28	3
-11	112	-2	123	156	141	-83
-61	87	27	120	-75	73	195
-17	173	35	-93	74	-93	125
91	41	177	186	-1	184	-77
32	95	28	136	146	-50	143
94	105	139	-52	28	-90	24
2	-8	24	126	-62	59	117
146	171	42	85	159	-66	-87
-85	79	5	-64	-70	-98	21
34	45	134	28	-65	67	188
-50	-65	140	93	-59	199	-68
186	165	-14	132	-37	81	-31
103	111	36	27	78	47	161
108	8	-6	-38	161	-28	126
-88	-58	101	174	88	-5	56
-77	114	32	9	91	193	26
115	74	105	-7	-89	-95	179
60	-56	12	195	-56	17	18
-50	31	92	54	24	0	-44
-30	-1	97	-15	-89	195	-19
-3	37	90	175	-70	185	131
90	34	-80	185	-87	54	18
147	147	-60	19	-18	-79	33
160	124	-40	174	-35	102	-40
-81	-1	-20	135	113	-58	98
112	155	194	-48	188	-44	-21
-95	156	1	101	114	53	139
-57	165	85	121	-19	128	-99
-5	-36	-52	45	-40	-67	67
-25	138	-40	34	132	-87	-41
111	142	-82	-2	-30	-68	120
196	42	85	-38	192	71	-33
-89	23	52	145	189	122	65
43	154	22	-38	76	151	-33
144	113	-41	140	129	-43	-82
4	134	194	-81	50	119	-22
55	-43	7	-64	66	13	112
58	176	-44	88	193	28	-26
168	-73	-96	-9	154	166	114
-53	17	-41	155	124	51	180
9	-79	-22	14	175	-77	174
190	26	133	-81	111	173	90
-52	42	-38	52	-23	-97	0
44	198	179	60	135	197	151
1	64	120	100	91	141	82
94	-15	-57	-59	102	60	46
87	-38	135	-5	-67	110	91
88	27	177	28	46	125	169
-72	-95	-100	86	124	117	15
152	9	99	169	-78	30	200
-99	86	-67	-1	113	-76	-92
199	-58	180	109	84	197	37
-68	85	159	-37	-1	32	104
6	46	-44	-62	153	-50	115
-7	-49	99	-97	134	125	50
-43	35	-23	82	63	123	60
-41	7	157	-5	118	87	25
45	151	101	-70	48	-25	110
22	34	146	-18	46	50	-71
-55	-27	170	187	101	116	80
-76	-93	25	137	99	154	-2
-44	172	131	94	-59	-17	122
188	-38	-2	179	158	-77	-41
-89	161	160	80	32	-33	-96
53	47	-27	-74	-16	139	182
89	83	61	167	-83	56	83
39	40	46	190	2	107	182
23	-48	58	-94	-99	102	131
41	-69	192	41	167	54	-90
-66	72	-41	15	42	-45	-55
-80	125	200	-22	99	41	116
155	3	33	95	-81	117	-40
118	70	-8	28	-52	-86	-67
-20	140	124	112	-49	1	98
124	161	90	26	36	82	183
151	-74	152	72	-75	147	-54
155	-35	93	-26	49	-20	-53
119	-69	-62	185	197	183	196
-76	133	44	173	26	27	92
47	40	-64	66	171	129	92
-39	63	-11	101	-21	104	199
-3	122	-21	-25	-82	-19	181
9	112	24	-86	37	143	197
64	195	-66	-34	27	-27	-93
-91	188	126	70	-52	179	160
-32	134	8	42	119	175	188
-12	56	149	-98	57	98	-64
38	-68	-37	163	148	134	-58
87	139	75	87	158	166	106
103	64	-7	-19	95	180	61
-53	60	96	157	92	25	-93
70	-59	166	46	158	117	-19
39	3	82	-61	1	199	9
78	-88	-47	162	39	-84	92
142	155	-70	26	99	-3	45
167	167	125	158	-45	141	-18
105	51	156	8	5	-5	185
38	198	32	179	72	-53	102
121	128	111	-21	158	-72	159
149	-79	200	144	119	-55	103
34	-55	-7	193	-70	-77	-15
-28	-16	158	3	66	128	-43
83	176	26	146	92	-55	79
-24	52	-65	84	134	131	-68
122	-71	36	74	-46	152	166
162	-27	102	82	159	121	88
-86	-98	39	-83	8	196	-33
-77	-53	7	-37	2	-2	-33
94	175	-62	142	86	185	-61
78	82	63	82	17	35	171
-10	-87	-96	114	-82	64	47
149	122	147	147	54	96	61
31	-30	161	135	75	-55	113
25	101	-68	51	6	-56	-37
16	58	58	183	146	0	78
-17	96	129	-4	-35	131	165
95	190	-6	-37	-94	-29	92
107	114	113	76	136	103	129
22	-73	57	-38	197	182	170
92	48	154	-58	-51	47	181
129	66	106	90	141	11	98
41	84	-66	154	-99	-26	15
197	178	59	168	102	-58	-89
-31	-41	-77	-56	-87	20	-82
198	133	104	-96	72	-84	104
76	122	-97	44	100	-25	146
24	120	-83	131	57	-26	-64
-51	115	48	44	73	-59	61
75	61	-3	32	126	-78	197
-25	183	-62	39	144	-67	182
-30	-32	30	82	-23	109	-12
161	161	100	147	63	139	-10
17	114	-39	74	17	-86	-28
88	112	155	164	66	95	-26
163	20	53	-5	180	46	-45
37	-64	5	-36	-6	197	-4
2	120	21	35	80	-37	101
37	-74	88	86	-18	-89	161
193	-87	189	-33	133	94	109
51	-35	149	47	112	130	102
-58	-32	-34	-38	-1	-47	27
-26	-76	186	-55	-21	12	-51
17	-32	165	-12	110	46	67
180	-48	20	-66	62	21	-88
172	-82	37	54	-23	141	60
-69	23	152	159	-2	85	120
-83	99	-75	134	61	171	59
18	33	-49	84	157	-32	123
147	-72	106	-75	-90	127	47
0	151	152	-49	193	170	114
-32	-98	87	99	96	-64	75
-27	101	57	122	197	-83	39
-44	147	-64	62	-87	13	66
47	79	129	83	-91	37	-15
35	-10	100	59	71	-19	-95
74	156	6	-71	11	98	134
34	163	-74	-85	178	190	-54
68	-21	-42	-68	139	-37	-82
129	119	162	-33	153	76	-2
28	100	52	185	76	112	188
72	-61	145	-30	28	-62	-27
40	-47	72	-74	81	-78	102
176	194	-33	99	-96	13	-3
95	-86	-68	84	173	108	-72
152	153	126	68	176	44	184
174	175	-31	-62	49	166	180
20	173	-99	160	-43	185	29
-29	61	104	-83	3	-83	-50
55	-71	50	195	45	11	-60
108	-20	62	-11	117	-41	62
125	7	52	88	-36	0	81
10	-100	-3	-92	17	162	172
172	133	105	-1	-90	-59	114
115	98	60	47	-87	186	143
120	-60	-82	136	99	12	78
13	82	6	31	193	10	149
-93	-1	68	-49	-49	15	118
111	197	8	156	-96	179	36
-89	29	-80	155	92	-36	-74
112	47	157	165	-10	174	189
145	99	88	183	124	-47	-25
-87	27	98	26	49	-25	-14
-69	150	-65	92	35	19	194
-90	180	-96	61	146	-18	15
-40	167	191	70	-93	148	-18
74	-98	-84	134	110	-64	146
164	171	108	70	-13	83	183
186	-16	140	-19	46	-34	175
122	95	143	-60	-1	114	-67
98	61	-60	51	173	186	-54
42	-76	-49	50	-37	2	200
-61	46	29	189	-70	79	175
-72	-12	162	118	79	132	127
132	115	99	131	131	-5	37
48	133	-87	18	-79	113	78
-23	-38	-10	-19	150	134	-37
-6	54	117	-98	-12	59	129
37	170	171	92	-47	48	-100
-50	-87	103	77	62	90	183
143	-86	64	-63	51	79	166
187	41	161	3	-26	122	-57
-35	33	70	177	-81	21	100
189	-88	-40	-34	147	100	29
93	25	6	80	29	197	105
-13	155	66	44	-51	-47	44
91	166	-33	-54	101	82	-14
122	189	-77	179	194	-16	-77
44	-20	-33	-86	170	178	42
108	-2	-10	-59	-99	23	-26
83	75	-36	104	-23	135	141
181	157	-62	103	115	122	20
61	47	29	119	-74	-45	75
142	66	3	17	-92	200	-10
111	-77	195	7	159	196	-27
174	184	198	176	-14	116	68
14	-25	61	-36	84	-39	-43
50	109	51	121	125	154	174
24	100	101	18	28	148	135
140	35	-9	63	82	128	108
-2	169	-58	191	167	87	-44
35	-74	41	-48	-55	-31	196
-45	88	155	67	-75	-12	179
-28	-51	161	-62	-73	38	41
141	-50	100	-80	35	149	163
78	-88	73	196	38	134	134
118	34	103	86	-28	197	-23
198	179	145	-35	-4	-95	-77
154	108	90	-58	176	156	116
-9	58	-75	30	80	81	21
116	63	57	127	-89	193	86
-9	3	-66	-91	94	-100	55
54	-69	-23	118	118	-74	-71
121	121	45	166	133	94	56
-98	186	-11	30	78	-27	70
190	125	-1	51	184	-17	87
97	-57	29	-22	-82	64	-63
73	81	52	-80	43	2	-90
178	124	-84	80	24	-10	200
151	112	-22	175	65	-45	14
157	75	29	100	58	200	128
0	52	63	184	185	127	177
72	185	-4	170	-43	-69	54
163	128	179	141	-99	-90	-49
70	14	-21	-11	2	13	50
79	56	79	-22	-10	15	-29
153	-58	192	-62	-39	153	-71
-55	-22	-88	17	184	-83	31
127	137	-65	152	69	-84	-41
-97	-65	52	26	88	68	162
-63	-78	-9	151	-11	27	-58
33	-11	178	37	-43	100	44
116	26	152	196	-16	114	187
100	173	-52	-42	-76	-72	-58
-43	74	125	100	169	63	160
-80	119	-48	152	142	180	-24
52	180	111	-76	63	111	-64
164	-31	125	47	14	77	-66
128	-96	41	-8	-13	93	145
30	103	37	73	146	121	-73
62	23	172	-12	174	-33	187
-42	-78	134	34	80	-72	-33
163	141	96	63	76	133	140
-40	81	53	197	-49	105	-34
141	-86	7	182	-78	18	42
65	163	141	182	-54	111	-38
-67	179	95	46	81	16	39
139	165	89	112	-5	-72	-8
124	12	61	89	18	121	-28
-49	47	-42	-1	166	-71	-57
-65	198	-59	133	-97	114	185
-25	180	59	24	-55	191	62
74	43	106	-66	69	-30	176
12	-66	173	165	-95	24	-61
-63	36	62	53	-88	135	71
153	-63	-99	-3	150	77	-9
15	139	155	78	155	154	47
140	-75	-29	36	20	-26	6
123	-93	-73	33	10	84	-78
86	87	-94	61	121	169	-8
-29	22	5	192	144	20	88
55	-5	5	187	84	-58	43
198	-80	-96	162	132	5	-33
179	-67	75	-7	162	59	40
114	3	131	19	87	9	6
33	49	15	-35	192	-51	150
-36	-71	-11	-69	190	-36	72
-27	-11	17	177	110	50	-56
150	-71	62	-17	37	5	-76
35	-60	87	61	158	93	39
102	167	-13	158	107	107	-17
62	-98	200	-32	-26	-73	169
-42	64	-94	137	-21	-61	53
70	-41	16	-16	69	67	116
64	-43	-25	49	128	37	130
-88	107	172	-28	70	-61	-49
-54	-34	178	-37	6	-33	73
8	135	7	-47	196	123	-40
98	62	-43	194	-98	162	99
180	157	-91	153	197	54	2
131	183	103	113	45	73	132
-13	45	111	-15	21	-83	47
-86	-50	164	-65	23	64	104
-52	-95	84	19	191	171	5
98	176	71	184	148	186	52
65	122	75	0	42	190	98
22	-18	-98	114	-40	24	147
141	36	-52	128	110	158	-37
194	106	110	28	66	77	23
82	-13	53	175	73	135	41
-41	46	26	140	86	-42	35
71	4	164	-19	-15	-58	-7
-61	17	-42	63	50	108	98
-1	164	-83	26	103	108	25
78	32	-22	-90	115	126	153
187	107	149	160	-57	131	31
83	-38	-61	121	4	90	198
109	-40	17	-32	83	89	116
22	-94	112	56	72	121	132
164	-39	26	0	80	164	-44
75	173	-2	-88	130	197	116
98	181	4	-62	-71	78	112
-64	160	30	-6	88	8	30
36	186	-46	80	-31	-87	52
106	58	168	6	48	-65	155
102	-68	-38	42	-59	196	-89
127	-82	11	191	23	200	-49
123	-68	73	83	68	-41	137
-35	42	70	166	49	179	126
-41	-31	58	116	172	-92	-49
-38	114	-59	-7	117	-80	-64
48	189	-14	157	152	139	150
162	38	25	199	-48	125	-82
119	71	152	115	128	9	184
121	108	105	4	23	76	93
-27	152	83	137	-15	147	173
19	65	55	85	186	29	45
171	-29	114	-8	-59	-61	-80
84	122	44	58	107	141	-72
78	159	-58	191	60	169	-74
47	-2	77	183	150	76	138
180	152	55	-8	110	173	-41
39	141	69	58	150	196	80
-2	-74	118	42	-63	135	170
136	-55	102	-60	102	-56	4
-34	117	-81	-87	125	95	107
15	-14	114	61	-20	-73	-99
-26	-34	134	-54	136	189	148
45	107	75	106	18	11	15
-15	-40	-82	63	-23	-65	120
103	95	40	-28	51	121	108
-45	-23	158	-79	-42	35	-79
200	74	-19	47	12	144	-77
-45	148	71	-90	-26	135	47
-99	158	70	-53	54	172	164
99	-59	93	154	175	75	-55
100	73	52	-16	188	54	193
8	12	-89	182	72	-49	-4
-11	185	-84	-40	83	93	79
-63	92	-11	27	-44	157	-89
-7	-75	161	116	-40	-24	90
67	-90	83	96	-60	39	-64
-95	-64	114	89	13	158	88
10	133	119	-11	140	100	134
83	83	120	-33	122	196	77
166	23	165	66	86	56	-67
54	30	157	132	34	80	-49
185	28	87	35	85	-99	86
35	80	-31	160	173	-9	40
-46	-94	72	72	18	-19	-9
61	-24	79	33	-42	162	-47
104	188	-6	-45	-22	-54	-13
57	182	195	140	23	160	-58
-5	-91	197	-22	-48	-17	97
-34	52	122	-31	-96	28	-12
139	77	59	-54	149	-49	67
87	157	183	102	182	-47	107
161	153	42	132	24	-11	-90
-97	101	192	126	-43	-26	24
-92	66	-74	130	71	-75	9
91	172	-91	-79	-53	96	42
-17	-22	148	70	103	90	197
21	-12	103	107	93	66	166
144	-77	-27	-78	192	49	-23
55	103	126	174	139	151	82
162	90	157	189	-3	39	-59
198	16	110	-48	27	83	88
0	-98	-82	9	25	138	105
22	-52	179	179	159	-14	100
-9	119	9	109	85	117	39
-36	159	-45	78	183	-1	76
85	31	169	-56	139	-4	31
0	111	199	-96	107	13	107
-51	-38	-12	86	56	105	97
-16	120	19	167	129	163	113
169	-65	-2	162	136	142	-97
166	-32	3	136	27	-93	117
141	-17	96	-98	43	-75	37
49	194	85	36	29	129	33
155	150	98	187	117	-97	103
95	36	106	1	-63	85	113
134	10	94	45	-26	81	50
67	-30	-39	180	-54	-79	169
149	-98	33	12	185	-26	27
12	152	34	-30	166	-13	103
129	-69	-61	162	147	63	175
-57	154	30	92	72	-20	-46
22	94	124	47	185	-75	-88
34	71	89	96	102	-26	130
98	136	-26	2	18	155	169
55	-84	-6	-31	171	191	16
118	-56	-36	43	134	38	49
-4	-26	-87	20	-24	-41	-12
33	82	76	27	38	186	-18
-24	-64	88	140	152	-47	103
-60	-92	-90	199	172	86	154
12	118	49	194	177	105	185
33	93	103	-74	76	-82	191
172	-32	-17	38	170	54	138
123	-28	17	-97	70	-93	-96
81	-38	159	131	76	192	189
106	-64	164	160	67	-99	129
96	172	-68	107	21	35	13
-25	25	0	-73	57	145	146
-34	115	50	59	78	155	50
64	47	-62	82	67	-79	-49
-83	121	73	-83	194	-27	87
104	50	144	71	-23	187	146
88	-31	88	149	100	168	158
43	167	-83	54	49	-61	57
-5	185	-59	118	135	-60	137
3	116	173	-48	78	-83	144
-64	-52	-75	3	-75	-83	-27
75	111	40	-37	116	57	142
148	-88	61	-100	114	143	73
-33	59	35	-27	184	54	-31
105	23	-65	-14	-7	148	1
161	128	18	199	25	-88	-3
125	21	177	77	-25	-78	53
-96	69	75	-94	96	54	145
-95	-10	-100	171	147	-34	86
21	78	-64	118	32	140	111
-83	116	80	75	1	189	-84
188	-95	71	157	-17	-47	156
52	123	94	-52	-94	105	48
-21	36	116	29	10	3	112
186	130	108	19	30	186	146
178	194	84	-14	56	56	76
-73	73	180	153	99	81	197
165	-9	171	144	11	-56	137
-42	48	-43	101	124	158	182
-38	58	-15	179	81	41	-52
97	-28	136	63	-57	6	136
-62	176	73	115	-23	144	170
125	-15	102	-75	138	-100	86
-85	162	123	49	-73	66	-65
-1	70	85	64	-98	13	-100
-53	167	49	22	53	74	123
24	122	87	198	48	3	172
-95	154	105	148	-73	-75	188
91	140	74	-77	95	-66	12
65	-41	-9	-84	195	125	117
-4	88	-45	-29	-44	-15	-75
40	59	-1	-74	139	19	-36
-68	117	193	61	133	83	155
63	181	157	136	-70	-67	99
58	75	77	170	103	179	-2
119	102	37	-18	136	139	-10
153	135	-49	-59	-32	19	24
-57	-88	19	34	-13	-47	57
177	119	114	80	17	-47	133
177	3	8	135	-9	44	64
142	-91	31	-69	98	23	108
78	-31	198	188	-19	118	58
50	16	54	78	57	141	146
-7	58	-35	169	-72	6	163
-96	-66	-26	142	106	-62	-1
-5	38	42	106	122	-90	93
-14	67	137	-23	-2	69	-13
-38	-4	30	146	-41	198	24
142	-28	-2	-57	120	-89	159
-12	-31	103	-95	-81	-94	112
19	145	150	166	109	198	147
77	102	39	154	188	125	-39
-85	55	200	86	-34	14	-14
83	-52	-67	113	132	9	98
162	-92	122	60	144	91	-18
8	92	19	198	102	32	64
-23	-58	0	-12	18	-43	8
88	134	196	75	-84	93	-72
